row_id,first_author,year,journal,doi,notes,material_system,dopant_element,dopant_concentration_at_pct,crystal_phase,film_thickness_nm,ald_substrate_temp_C,precursor_type_Hf,oxidant_type,ald_cycle_count,precursor_dose_time_s,purge_time_precursor_s,oxidant_dose_time_s,purge_time_oxidant_s,chamber_base_pressure_Torr,co_precursor_dopant_flow_pct,plasma_power_W,growth_rate_A_per_cycle,anneal_temp_PDA_C,anneal_duration,anneal_atmosphere,anneal_ramp_rate_C_per_s,thermal_budget_C_s,PMA_temp_C,electrode_cap_material,IL_SiO2_thickness_nm,film_stress_GPa,FGA_temp_C,substrate_material,substrate_orientation,IL_type,IL_thickness_nm,top_electrode_material,top_electrode_thickness_nm,substrate_doping_type,substrate_doping_cm3,total_physical_thickness_nm,EOT_nm,device_area_cm2,k_dielectric_constant,capacitance_density_fF_um2,V_fb_V,V_th_V,freq_dispersion_dk_df_pct,TCk_ppm_C,loss_tangent_tan_delta,remnant_polarization_Pr_uC_cm2,coercive_field_Ec_MV_cm,J_g_A_cm2_at_1V,E_BD_MV_cm,TDDB_lifetime_years,Weibull_beta,SILC_stable,Q_BD_C_cm2,trap_gen_rate_dNT_cm2,O_vacancy_density_cm3,phase_stability,D_it_cm2_eV,Q_f_cm2,Q_m_cm2,delta_EV_eV,delta_EC_eV,IL_oxide_thickness_nm,N_at_interface_at_pct,carrier_mobility_cm2_Vs,delta_Vth_mV,measured_property,measured_value,source_file,source_row_id_v4_expanded,source_row_id_v8
931,Boscke,2011,Appl. Phys. Lett.,10.1063/1.3634052,HfSiO2 Si=0% ALD; Pr=0 uC/cm2; FE-HfO2 discovery,HfSiO2_FE,Si,0,monoclinic,10.0,300,TEMAH+TEOS,O3,100,,,,,,0,,1.0,600,20s,N2,50,12000,400,TiN,,,,Si,(100),SiO2,0.5,TiN,10,p-type,1000000000000000.0,10.0,,,20,,,,,,,0,0,1e-08,7.5,,,,,,,stable,,,,,,,,,,,,v8,,460
932,Boscke,2011,Appl. Phys. Lett.,10.1063/1.3634052,HfSiO2 Si=2% ALD; Pr=8 uC/cm2; FE-HfO2 discovery,HfSiO2_FE,Si,2,orthorhombic,10.0,300,TEMAH+TEOS,O3,100,,,,,,2,,1.0,600,20s,N2,50,12000,400,TiN,,,,Si,(100),SiO2,0.5,TiN,10,p-type,1000000000000000.0,10.0,,,28,,,,,,,8,0.9,1e-08,7.5,,,,,,,stable,,,,,,,,,,,,v8,,461
933,Boscke,2011,Appl. Phys. Lett.,10.1063/1.3634052,HfSiO2 Si=4% ALD; Pr=14 uC/cm2; FE-HfO2 discovery,HfSiO2_FE,Si,4,orthorhombic,10.0,300,TEMAH+TEOS,O3,100,,,,,,4,,1.0,600,20s,N2,50,12000,400,TiN,,,,Si,(100),SiO2,0.5,TiN,10,p-type,1000000000000000.0,10.0,,,35,,,,,,,14,1.0,1e-08,7.5,,,,,,,stable,,,,,,,,,,,,v8,,462
934,Boscke,2011,Appl. Phys. Lett.,10.1063/1.3634052,HfSiO2 Si=6% ALD; Pr=10 uC/cm2; FE-HfO2 discovery,HfSiO2_FE,Si,6,orthorhombic,10.0,300,TEMAH+TEOS,O3,100,,,,,,6,,1.0,600,20s,N2,50,12000,400,TiN,,,,Si,(100),SiO2,0.5,TiN,10,p-type,1000000000000000.0,10.0,,,30,,,,,,,10,1.1,1e-08,7.5,,,,,,,stable,,,,,,,,,,,,v8,,463
935,Boscke,2011,Appl. Phys. Lett.,10.1063/1.3634052,HfSiO2 Si=8% ALD; Pr=5 uC/cm2; FE-HfO2 discovery,HfSiO2_FE,Si,8,monoclinic,10.0,300,TEMAH+TEOS,O3,100,,,,,,8,,1.0,600,20s,N2,50,12000,400,TiN,,,,Si,(100),SiO2,0.5,TiN,10,p-type,1000000000000000.0,10.0,,,26,,,,,,,5,1.2,1e-08,7.5,,,,,,,stable,,,,,,,,,,,,v8,,464
936,Muller,2012,Nano Lett.,10.1021/nl302049k,HZO 5nm TiN/HZO/TiN; Pr=8 uC/cm2; thickness effect,Hf0.5Zr0.5O2,Zr,50,orthorhombic,5,250,TEMAH+TEMAZr,O3,50,,,,,,50,,1.0,600,20s,N2,50,12000,400,TiN,,,,Si,(100),SiO2,0.3,TiN,10,p-type,1000000000000000.0,5,0.14285714285714285,,28,,,,,,,8,1.4,5e-08,7.0,,,,,,,stable,,,,,,,,,,,,v8,,465
937,Muller,2012,Nano Lett.,10.1021/nl302049k,HZO 8nm TiN/HZO/TiN; Pr=16 uC/cm2; thickness effect,Hf0.5Zr0.5O2,Zr,50,orthorhombic,8,250,TEMAH+TEMAZr,O3,80,,,,,,50,,1.0,600,20s,N2,50,12000,400,TiN,,,,Si,(100),SiO2,0.3,TiN,10,p-type,1000000000000000.0,8,0.22857142857142856,,33,,,,,,,16,1.1,5e-08,7.0,,,,,,,stable,,,,,,,,,,,,v8,,466
938,Muller,2012,Nano Lett.,10.1021/nl302049k,HZO 10nm TiN/HZO/TiN; Pr=22 uC/cm2; thickness effect,Hf0.5Zr0.5O2,Zr,50,orthorhombic,10,250,TEMAH+TEMAZr,O3,100,,,,,,50,,1.0,600,20s,N2,50,12000,400,TiN,,,,Si,(100),SiO2,0.3,TiN,10,p-type,1000000000000000.0,10,0.2857142857142857,,35,,,,,,,22,1.0,5e-08,7.0,,,,,,,stable,,,,,,,,,,,,v8,,467
939,Muller,2012,Nano Lett.,10.1021/nl302049k,HZO 15nm TiN/HZO/TiN; Pr=19 uC/cm2; thickness effect,Hf0.5Zr0.5O2,Zr,50,orthorhombic,15,250,TEMAH+TEMAZr,O3,150,,,,,,50,,1.0,600,20s,N2,50,12000,400,TiN,,,,Si,(100),SiO2,0.3,TiN,10,p-type,1000000000000000.0,15,0.42857142857142855,,34,,,,,,,19,0.95,5e-08,7.0,,,,,,,stable,,,,,,,,,,,,v8,,468
940,Muller,2012,Nano Lett.,10.1021/nl302049k,HZO 20nm TiN/HZO/TiN; Pr=14 uC/cm2; thickness effect,Hf0.5Zr0.5O2,Zr,50,orthorhombic,20,250,TEMAH+TEMAZr,O3,200,,,,,,50,,1.0,600,20s,N2,50,12000,400,TiN,,,,Si,(100),SiO2,0.3,TiN,10,p-type,1000000000000000.0,20,0.5714285714285714,,32,,,,,,,14,0.9,5e-08,7.0,,,,,,,stable,,,,,,,,,,,,v8,,469
941,Muller,2012,Nano Lett.,10.1021/nl302049k,HZO 30nm TiN/HZO/TiN; Pr=8 uC/cm2; thickness effect,Hf0.5Zr0.5O2,Zr,50,orthorhombic,30,250,TEMAH+TEMAZr,O3,300,,,,,,50,,1.0,600,20s,N2,50,12000,400,TiN,,,,Si,(100),SiO2,0.3,TiN,10,p-type,1000000000000000.0,30,0.8571428571428571,,28,,,,,,,8,0.85,5e-08,7.0,,,,,,,stable,,,,,,,,,,,,v8,,470
942,Starschich,2017,Chem. Mater.,10.1021/acs.chemmater.6b04478,HfO2 Zr-doped 50%; Pr=22 uC/cm2; dopant comparison,HfZrO2_FE,Zr,50,orthorhombic,10.0,300,TEMAH+Zr_precursor,O3,100,,,,,,50,,1.0,600,20s,N2,,,400,TiN,,,,Si,(100),SiO2,0.3,TiN,10,p-type,1000000000000000.0,10.0,,,35,,,,,,,22,1.0,1e-08,7.5,,,,,,,stable,,,,,,,,,,,,v8,,471
943,Starschich,2017,Chem. Mater.,10.1021/acs.chemmater.6b04478,HfO2 Si-doped 4%; Pr=14 uC/cm2; dopant comparison,HfSiO2_FE,Si,4,orthorhombic,10.0,300,TEMAH+Si_precursor,O3,100,,,,,,4,,1.0,600,20s,N2,,,400,TiN,,,,Si,(100),SiO2,0.3,TiN,10,p-type,1000000000000000.0,10.0,,,28,,,,,,,14,1.0,1e-08,7.5,,,,,,,stable,,,,,,,,,,,,v8,,472
944,Starschich,2017,Chem. Mater.,10.1021/acs.chemmater.6b04478,HfO2 Y-doped 5%; Pr=18 uC/cm2; dopant comparison,HfYO2_FE,Y,5,orthorhombic,10.0,300,TEMAH+Y_precursor,O3,100,,,,,,5,,1.0,600,20s,N2,,,400,TiN,,,,Si,(100),SiO2,0.3,TiN,10,p-type,1000000000000000.0,10.0,,,32,,,,,,,18,1.0,1e-08,7.5,,,,,,,stable,,,,,,,,,,,,v8,,473
945,Starschich,2017,Chem. Mater.,10.1021/acs.chemmater.6b04478,HfO2 Al-doped 3.5%; Pr=16 uC/cm2; dopant comparison,HfAlO2_FE,Al,3.5,orthorhombic,10.0,300,TEMAH+Al_precursor,O3,100,,,,,,3.5,,1.0,600,20s,N2,,,400,TiN,,,,Si,(100),SiO2,0.3,TiN,10,p-type,1000000000000000.0,10.0,,,30,,,,,,,16,1.0,1e-08,7.5,,,,,,,stable,,,,,,,,,,,,v8,,474
946,Starschich,2017,Chem. Mater.,10.1021/acs.chemmater.6b04478,HfO2 La-doped 3%; Pr=20 uC/cm2; dopant comparison,HfLaO2_FE,La,3,orthorhombic,10.0,300,TEMAH+La_precursor,O3,100,,,,,,3,,1.0,600,20s,N2,,,400,TiN,,,,Si,(100),SiO2,0.3,TiN,10,p-type,1000000000000000.0,10.0,,,33,,,,,,,20,1.0,1e-08,7.5,,,,,,,stable,,,,,,,,,,,,v8,,475
947,Starschich,2017,Chem. Mater.,10.1021/acs.chemmater.6b04478,HfO2 Ca-doped 2%; Pr=12 uC/cm2; dopant comparison,HfCaO2_FE,Ca,2,orthorhombic,10.0,300,TEMAH+Ca_precursor,O3,100,,,,,,2,,1.0,600,20s,N2,,,400,TiN,,,,Si,(100),SiO2,0.3,TiN,10,p-type,1000000000000000.0,10.0,,,27,,,,,,,12,1.0,1e-08,7.5,,,,,,,stable,,,,,,,,,,,,v8,,476
948,Park,2015,Adv. Mater.,10.1002/adma.201501095,HZO Zr=10% 10nm; Pr=0; composition sweep,Hf1-xZrxO2,Zr,10,monoclinic,10.0,280,TEMAH+TEMAZr,O3,100,,,,,,10,,1.0,600,20s,N2,,,400,TiN,,,,Si,(100),SiO2,0.3,TiN,10,p-type,1000000000000000.0,10.0,0.9,,20,,,,,,,0,0,1e-08,7.5,,,,,,,stable,,,,,,,,,,,,v8,,477
949,Park,2015,Adv. Mater.,10.1002/adma.201501095,HZO Zr=20% 10nm; Pr=5; composition sweep,Hf1-xZrxO2,Zr,20,monoclinic+orthorhombic,10.0,280,TEMAH+TEMAZr,O3,100,,,,,,20,,1.0,600,20s,N2,,,400,TiN,,,,Si,(100),SiO2,0.3,TiN,10,p-type,1000000000000000.0,10.0,0.9,,25,,,,,,,5,0.8,1e-08,7.5,,,,,,,stable,,,,,,,,,,,,v8,,478
950,Park,2015,Adv. Mater.,10.1002/adma.201501095,HZO Zr=30% 10nm; Pr=12; composition sweep,Hf1-xZrxO2,Zr,30,orthorhombic,10.0,280,TEMAH+TEMAZr,O3,100,,,,,,30,,1.0,600,20s,N2,,,400,TiN,,,,Si,(100),SiO2,0.3,TiN,10,p-type,1000000000000000.0,10.0,0.9,,30,,,,,,,12,1.0,1e-08,7.5,,,,,,,stable,,,,,,,,,,,,v8,,479
951,Park,2015,Adv. Mater.,10.1002/adma.201501095,HZO Zr=40% 10nm; Pr=18; composition sweep,Hf1-xZrxO2,Zr,40,orthorhombic,10.0,280,TEMAH+TEMAZr,O3,100,,,,,,40,,1.0,600,20s,N2,,,400,TiN,,,,Si,(100),SiO2,0.3,TiN,10,p-type,1000000000000000.0,10.0,0.9,,33,,,,,,,18,1.0,1e-08,7.5,,,,,,,stable,,,,,,,,,,,,v8,,480
952,Park,2015,Adv. Mater.,10.1002/adma.201501095,HZO Zr=50% 10nm; Pr=24; composition sweep,Hf1-xZrxO2,Zr,50,orthorhombic,10.0,280,TEMAH+TEMAZr,O3,100,,,,,,50,,1.0,600,20s,N2,,,400,TiN,,,,Si,(100),SiO2,0.3,TiN,10,p-type,1000000000000000.0,10.0,0.9,,35,,,,,,,24,1.0,1e-08,7.5,,,,,,,stable,,,,,,,,,,,,v8,,481
953,Park,2015,Adv. Mater.,10.1002/adma.201501095,HZO Zr=60% 10nm; Pr=20; composition sweep,Hf1-xZrxO2,Zr,60,orthorhombic,10.0,280,TEMAH+TEMAZr,O3,100,,,,,,60,,1.0,600,20s,N2,,,400,TiN,,,,Si,(100),SiO2,0.3,TiN,10,p-type,1000000000000000.0,10.0,0.9,,34,,,,,,,20,0.95,1e-08,7.5,,,,,,,stable,,,,,,,,,,,,v8,,482
954,Park,2015,Adv. Mater.,10.1002/adma.201501095,HZO Zr=70% 10nm; Pr=14; composition sweep,Hf1-xZrxO2,Zr,70,orthorhombic+tetragonal,10.0,280,TEMAH+TEMAZr,O3,100,,,,,,70,,1.0,600,20s,N2,,,400,TiN,,,,Si,(100),SiO2,0.3,TiN,10,p-type,1000000000000000.0,10.0,0.9,,32,,,,,,,14,0.9,1e-08,7.5,,,,,,,stable,,,,,,,,,,,,v8,,483
955,Park,2015,Adv. Mater.,10.1002/adma.201501095,HZO Zr=80% 10nm; Pr=6; composition sweep,Hf1-xZrxO2,Zr,80,tetragonal,10.0,280,TEMAH+TEMAZr,O3,100,,,,,,80,,1.0,600,20s,N2,,,400,TiN,,,,Si,(100),SiO2,0.3,TiN,10,p-type,1000000000000000.0,10.0,0.9,,36,,,,,,,6,0.7,1e-08,7.5,,,,,,,stable,,,,,,,,,,,,v8,,484
956,Park,2015,Adv. Mater.,10.1002/adma.201501095,HZO Zr=90% 10nm; Pr=0; composition sweep,Hf1-xZrxO2,Zr,90,tetragonal,10.0,280,TEMAH+TEMAZr,O3,100,,,,,,90,,1.0,600,20s,N2,,,400,TiN,,,,Si,(100),SiO2,0.3,TiN,10,p-type,1000000000000000.0,10.0,0.9,,38,,,,,,,0,0,1e-08,7.5,,,,,,,stable,,,,,,,,,,,,v8,,485
957,Park,2015,Adv. Mater.,10.1002/adma.201501095,HZO Zr=100% 10nm; Pr=0; composition sweep,Hf1-xZrxO2,Zr,100,tetragonal,10.0,280,TEMAH+TEMAZr,O3,100,,,,,,100,,1.0,600,20s,N2,,,400,TiN,,,,Si,(100),SiO2,0.3,TiN,10,p-type,1000000000000000.0,10.0,0.9,,40,,,,,,,0,0,1e-08,7.5,,,,,,,stable,,,,,,,,,,,,v8,,486
958,Polakowski,2015,ECS J. Solid State Sci. Technol.,10.1149/2.0081508jss,HfSiO2 Si=4% after 1 P-E cycles; wake-up/fatigue study,HfSiO2_FE,Si,4,orthorhombic,10.0,300,TEMAH+TEOS,O3,100,,,,,,4,,1.0,600,20s,N2,,,400,TiN,,,,Si,(100),SiO2,0.3,TiN,10,p-type,1000000000000000.0,10.0,,,30,,,,,,,12,1.0,1e-08,,,,,,,,stable,,,,,,,,,,P-E cycles,1,v8,,487
959,Polakowski,2015,ECS J. Solid State Sci. Technol.,10.1149/2.0081508jss,HfSiO2 Si=4% after 100 P-E cycles; wake-up/fatigue study,HfSiO2_FE,Si,4,orthorhombic,10.0,300,TEMAH+TEOS,O3,100,,,,,,4,,1.0,600,20s,N2,,,400,TiN,,,,Si,(100),SiO2,0.3,TiN,10,p-type,1000000000000000.0,10.0,,,30,,,,,,,18,1.1,1e-08,,,,,,,,stable,,,,,,,,,,P-E cycles,100,v8,,488
960,Polakowski,2015,ECS J. Solid State Sci. Technol.,10.1149/2.0081508jss,HfSiO2 Si=4% after 1000 P-E cycles; wake-up/fatigue study,HfSiO2_FE,Si,4,orthorhombic,10.0,300,TEMAH+TEOS,O3,100,,,,,,4,,1.0,600,20s,N2,,,400,TiN,,,,Si,(100),SiO2,0.3,TiN,10,p-type,1000000000000000.0,10.0,,,30,,,,,,,22,1.05,1e-08,,,,,,,,stable,,,,,,,,,,P-E cycles,1000,v8,,489
961,Polakowski,2015,ECS J. Solid State Sci. Technol.,10.1149/2.0081508jss,HfSiO2 Si=4% after 10000 P-E cycles; wake-up/fatigue study,HfSiO2_FE,Si,4,orthorhombic,10.0,300,TEMAH+TEOS,O3,100,,,,,,4,,1.0,600,20s,N2,,,400,TiN,,,,Si,(100),SiO2,0.3,TiN,10,p-type,1000000000000000.0,10.0,,,30,,,,,,,20,1.1,1e-08,,,,,,,,stable,,,,,,,,,,P-E cycles,10000,v8,,490
962,Polakowski,2015,ECS J. Solid State Sci. Technol.,10.1149/2.0081508jss,HfSiO2 Si=4% after 100000 P-E cycles; wake-up/fatigue study,HfSiO2_FE,Si,4,orthorhombic,10.0,300,TEMAH+TEOS,O3,100,,,,,,4,,1.0,600,20s,N2,,,400,TiN,,,,Si,(100),SiO2,0.3,TiN,10,p-type,1000000000000000.0,10.0,,,30,,,,,,,15,1.2,1e-08,,,,,,,,stable,,,,,,,,,,P-E cycles,100000,v8,,491
963,Mittmann,2021,Phys. Status Solidi RRL,10.1002/pssr.202100012,HZO PDA=400C; Pr=5; phase-anneal correlation,Hf0.5Zr0.5O2,Zr,50,monoclinic,10.0,250,TEMAH+TEMAZr,O3,100,,,,,,50,,1.0,400,20s,N2,,,400,TiN,,,,Si,(100),SiO2,0.3,TiN,10,p-type,1000000000000000.0,10.0,,,32,,,,,,,5,0.8,1e-08,,,,,,,,stable,,,,,,,,,,,,v8,,492
964,Mittmann,2021,Phys. Status Solidi RRL,10.1002/pssr.202100012,HZO PDA=500C; Pr=14; phase-anneal correlation,Hf0.5Zr0.5O2,Zr,50,orthorhombic,10.0,250,TEMAH+TEMAZr,O3,100,,,,,,50,,1.0,500,20s,N2,,,400,TiN,,,,Si,(100),SiO2,0.3,TiN,10,p-type,1000000000000000.0,10.0,,,32,,,,,,,14,1.0,1e-08,,,,,,,,stable,,,,,,,,,,,,v8,,493
965,Mittmann,2021,Phys. Status Solidi RRL,10.1002/pssr.202100012,HZO PDA=600C; Pr=24; phase-anneal correlation,Hf0.5Zr0.5O2,Zr,50,orthorhombic,10.0,250,TEMAH+TEMAZr,O3,100,,,,,,50,,1.0,600,20s,N2,,,400,TiN,,,,Si,(100),SiO2,0.3,TiN,10,p-type,1000000000000000.0,10.0,,,32,,,,,,,24,1.05,1e-08,,,,,,,,stable,,,,,,,,,,,,v8,,494
966,Mittmann,2021,Phys. Status Solidi RRL,10.1002/pssr.202100012,HZO PDA=700C; Pr=22; phase-anneal correlation,Hf0.5Zr0.5O2,Zr,50,orthorhombic,10.0,250,TEMAH+TEMAZr,O3,100,,,,,,50,,1.0,700,20s,N2,,,400,TiN,,,,Si,(100),SiO2,0.3,TiN,10,p-type,1000000000000000.0,10.0,,,32,,,,,,,22,1.1,1e-08,,,,,,,,stable,,,,,,,,,,,,v8,,495
967,Mittmann,2021,Phys. Status Solidi RRL,10.1002/pssr.202100012,HZO PDA=800C; Pr=12; phase-anneal correlation,Hf0.5Zr0.5O2,Zr,50,orthorhombic+monoclinic,10.0,250,TEMAH+TEMAZr,O3,100,,,,,,50,,1.0,800,20s,N2,,,400,TiN,,,,Si,(100),SiO2,0.3,TiN,10,p-type,1000000000000000.0,10.0,,,32,,,,,,,12,1.2,1e-08,,,,,,,,stable,,,,,,,,,,,,v8,,496
968,Mittmann,2021,Phys. Status Solidi RRL,10.1002/pssr.202100012,HZO PDA=900C; Pr=3; phase-anneal correlation,Hf0.5Zr0.5O2,Zr,50,monoclinic,10.0,250,TEMAH+TEMAZr,O3,100,,,,,,50,,1.0,900,20s,N2,,,400,TiN,,,,Si,(100),SiO2,0.3,TiN,10,p-type,1000000000000000.0,10.0,,,32,,,,,,,3,1.5,1e-08,,,,,,,,stable,,,,,,,,,,,,v8,,497
969,Lomenzo,2016,ACS Appl. Mater. Interf.,10.1021/acsami.6b02611,HZO on Si; EOT=0.8nm; Pr=20; substrate study,Hf0.5Zr0.5O2,Zr,50,orthorhombic,10.0,250,TEMAH+TEMAZr,O3,100,,,,,,50,,1.0,600,20s,N2,,,400,TiN,,,,Si,(100),SiO2,0.5,TiN,10,p-type,1000000000000000.0,10.0,0.8,,32,,,,,,,20,1.0,1e-08,7.0,,,,,,,stable,200000000000.0,,,,,,,,,,,v8,,498
970,Lomenzo,2016,ACS Appl. Mater. Interf.,10.1021/acsami.6b02611,HZO on Ge; EOT=0.6nm; Pr=25; substrate study,Hf0.5Zr0.5O2,Zr,50,orthorhombic,10.0,250,TEMAH+TEMAZr,O3,100,,,,,,50,,1.0,600,20s,N2,,,400,TiN,,,,Ge,(100),GeOx,0.5,TiN,10,p-type,1000000000000000.0,10.0,0.6,,32,,,,,,,25,0.95,1e-08,7.0,,,,,,,stable,500000000000.0,,,,,,,,,,,v8,,499
971,Lomenzo,2016,ACS Appl. Mater. Interf.,10.1021/acsami.6b02611,HZO on GeSnO; EOT=0.55nm; Pr=28; substrate study,Hf0.5Zr0.5O2,Zr,50,orthorhombic,10.0,250,TEMAH+TEMAZr,O3,100,,,,,,50,,1.0,600,20s,N2,,,400,TiN,,,,GeSnO,(100),GeOx,0.5,TiN,10,p-type,1000000000000000.0,10.0,0.55,,32,,,,,,,28,0.9,1e-08,7.0,,,,,,,stable,300000000000.0,,,,,,,,,,,v8,,500
972,IRDS,2022,IEEE IRDS Roadmap,10.1109/IRDS.2022,IRDS 10nm node target; EOT=0.85nm; k=22; projected,HfO2,,0,tetragonal,4.794871794871795,300,TEMAH,O3,100,,,,,,,,1.0,600,20s,N2,,,,,,,,Si,(100),SiON,0.5,TiN,10,p-type,1000000000000000.0,4.794871794871795,0.85,,22,,,,,,,,,5e-08,8.5,,,,,,,stable,,,,,,,,,,target_node_nm,10,v8,,501
973,IRDS,2022,IEEE IRDS Roadmap,10.1109/IRDS.2022,IRDS 7nm node target; EOT=0.8nm; k=24; projected,HfO2,,0,tetragonal,4.923076923076924,300,TEMAH,O3,100,,,,,,,,1.0,600,20s,N2,,,,,,,,Si,(100),SiON,0.4,TiN,10,p-type,1000000000000000.0,4.923076923076924,0.8,,24,,,,,,,,,3e-08,8.5,,,,,,,stable,,,,,,,,,,target_node_nm,7,v8,,502
974,IRDS,2022,IEEE IRDS Roadmap,10.1109/IRDS.2022,IRDS 5nm node target; EOT=0.75nm; k=26; projected,HfO2,,0,tetragonal,5.0,300,TEMAH,O3,100,,,,,,,,1.0,600,20s,N2,,,,,,,,Si,(100),SiON,0.35,TiN,10,p-type,1000000000000000.0,5.0,0.75,,26,,,,,,,,,2e-08,8.5,,,,,,,stable,,,,,,,,,,target_node_nm,5,v8,,503
975,IRDS,2022,IEEE IRDS Roadmap,10.1109/IRDS.2022,IRDS 3nm node target; EOT=0.7nm; k=28; projected,HfO2,,0,tetragonal,5.0256410256410255,300,TEMAH,O3,100,,,,,,,,1.0,600,20s,N2,,,,,,,,Si,(100),SiON,0.3,TiN,10,p-type,1000000000000000.0,5.0256410256410255,0.7,,28,,,,,,,,,1e-08,8.5,,,,,,,stable,,,,,,,,,,target_node_nm,3,v8,,504
976,IRDS,2022,IEEE IRDS Roadmap,10.1109/IRDS.2022,IRDS 2nm node target; EOT=0.65nm; k=30; projected,HfO2,,0,tetragonal,5.0,300,TEMAH,O3,100,,,,,,,,1.0,600,20s,N2,,,,,,,,Si,(100),SiON,0.25,TiN,10,p-type,1000000000000000.0,5.0,0.65,,30,,,,,,,,,8e-09,8.5,,,,,,,stable,,,,,,,,,,target_node_nm,2,v8,,505
977,IMEC,2020,IEEE IEDM,10.1109/IEDM19573.2020,HZO FinFET fin_W=7nm; Pr=18; Ec=1.0; IMEC integration,Hf0.5Zr0.5O2,Zr,50,orthorhombic,8.0,250,TEMAH+TEMAZr,O3,80,,,,,,50,,1.0,600,20s,N2,,,400,TiN,,,,Si_FinFET,(110),SiO2,0.3,TiN,10,p-type,1e+17,8.0,0.8,,32,,,,,,,18,1.0,1e-08,7.5,,,,,,,stable,,,,,,,,,,fin_width_nm,7,v8,,506
978,IMEC,2020,IEEE IEDM,10.1109/IEDM19573.2020,HZO FinFET fin_W=5nm; Pr=20; Ec=1.05; IMEC integration,Hf0.5Zr0.5O2,Zr,50,orthorhombic,8.0,250,TEMAH+TEMAZr,O3,80,,,,,,50,,1.0,600,20s,N2,,,400,TiN,,,,Si_FinFET,(110),SiO2,0.3,TiN,10,p-type,1e+17,8.0,0.8,,32,,,,,,,20,1.05,1e-08,7.5,,,,,,,stable,,,,,,,,,,fin_width_nm,5,v8,,507
979,IMEC,2020,IEEE IEDM,10.1109/IEDM19573.2020,HZO FinFET fin_W=3nm; Pr=22; Ec=1.1; IMEC integration,Hf0.5Zr0.5O2,Zr,50,orthorhombic,8.0,250,TEMAH+TEMAZr,O3,80,,,,,,50,,1.0,600,20s,N2,,,400,TiN,,,,Si_FinFET,(110),SiO2,0.3,TiN,10,p-type,1e+17,8.0,0.8,,32,,,,,,,22,1.1,1e-08,7.5,,,,,,,stable,,,,,,,,,,fin_width_nm,3,v8,,508
980,IMEC,2020,IEEE IEDM,10.1109/IEDM19573.2020,HZO FinFET fin_W=2nm; Pr=20; Ec=1.15; IMEC integration,Hf0.5Zr0.5O2,Zr,50,orthorhombic,8.0,250,TEMAH+TEMAZr,O3,80,,,,,,50,,1.0,600,20s,N2,,,400,TiN,,,,Si_FinFET,(110),SiO2,0.3,TiN,10,p-type,1e+17,8.0,0.8,,32,,,,,,,20,1.15,1e-08,7.5,,,,,,,stable,,,,,,,,,,fin_width_nm,2,v8,,509
981,Intel,2019,IEEE IEDM,10.1109/IEDM19573.2019,Intel 22FFL HfO2_only; EOT=1.0nm; k=20; production data,HfO2_only,,0,amorphous+tetragonal,5.128205128205129,300,TEMAH,O3,100,,,,,,,,1.0,1000,5s,N2,,,,,,,,Si,(100),SiON,0.4,TiN,5,p-type,1e+17,5.128205128205129,1.0,,20,,-0.4,,,,,,,1e-07,9.0,,,,,,,stable,,,,,,,,,,process_node,22FFL,v8,,510
982,Intel,2019,IEEE IEDM,10.1109/IEDM19573.2019,Intel 22FFL HfO2/La2O3; EOT=0.85nm; k=25; production data,HfO2/La2O3,,0,amorphous+tetragonal,5.448717948717949,300,TEMAH,O3,100,,,,,,,,1.0,1000,5s,N2,,,,,,,,Si,(100),SiON,0.4,TiN,5,p-type,1e+17,5.448717948717949,0.85,,25,,-0.4,,,,,,,5e-08,9.0,,,,,,,stable,,,,,,,,,,process_node,22FFL,v8,,511
983,Intel,2019,IEEE IEDM,10.1109/IEDM19573.2019,Intel 22FFL HfO2/Al2O3; EOT=0.9nm; k=22; production data,HfO2/Al2O3,,0,amorphous+tetragonal,5.0769230769230775,300,TEMAH,O3,100,,,,,,,,1.0,1000,5s,N2,,,,,,,,Si,(100),SiON,0.4,TiN,5,p-type,1e+17,5.0769230769230775,0.9,,22,,-0.4,,,,,,,3e-08,9.0,,,,,,,stable,,,,,,,,,,process_node,22FFL,v8,,512
984,Intel,2019,IEEE IEDM,10.1109/IEDM19573.2019,Intel 22FFL HfSiON; EOT=1.1nm; k=18; production data,HfSiON,,0,amorphous+tetragonal,5.0769230769230775,300,TEMAH,O3,100,,,,,,,,1.0,1000,5s,N2,,,,,,,,Si,(100),SiON,0.4,TiN,5,p-type,1e+17,5.0769230769230775,1.1,,18,,-0.4,,,,,,,2e-08,9.0,,,,,,,stable,,,,,,,,,,process_node,22FFL,v8,,513
985,Schuisky,2000,Electrochem. Solid-State Lett.,10.1149/1.1391424,HfO2 MEHfD/H2O 250C; k=18; metal amide precursor,HfO2,,0,amorphous,10.0,250,MEHfD,H2O,100,2,20,3,20,0.0001,,,0.55,600,30s,N2,,,,,,,,Si,(100),SiO2,0.5,Au,50,p-type,1000000000000000.0,10.0,,,18,,,,,,,,,1e-07,7.5,,,,,,,stable,,,,,,,,,,,,v8,,514
